Title,Paragraph Text,Page No
SECTIONS,"(2) Five members of the Finance Committee shall form a quorum for a meeting of the FinanceCommittee.23 (3) All the members of the Finance Committee, other than ex officio members, shall hold office fora term of three years.",23
SECTIONS,(4) A member of the Finance Committee shall have the right to record a minute of dissent if hedoes not agree with any decision of the Finance Committee.,23
SECTIONS,(5) The Finance Committee shall meet at least thrice every year to examine the accounts and toscrutinise proposals for expenditure.,23
SECTIONS,"(6) All proposals relating to creation of posts, and those items which have not been included in thebudget, shall be examined by the Finance Committee before they are considered by the ExecutiveCouncil.",23
SECTIONS,(7) The annual accounts and the financial estimates of the University prepared by the FinanceOfficer shall be laid before the Finance Committee for consideration and comments and thereaftersubmitted to the Executive Council for approval.,23
SECTIONS,"(8) The Finance Committee shall recommend limits for the total recurring expenditure and the totalnon-recurring expenditure for the year, based on the income and resources of the University (which, inthe case of productive works, may include the proceeds of loans).",23
SECTIONS,"17. Selection Committees .—(1) There shall be Selection Committees for makingrecommendations to the Executive Council for appointment to the post of Professor, AssociateProfessor, Assistant Professor, Registrar, Finance Officer, Controller of Examinations, Librarian andPrincipals of Colleges, Institutions, Regional Centres and Study Centres established or maintained bythe University.",23
SECTIONS,"(2) The Selection Committee for appointment to the posts specified in column 1 of the Table belowshall consist of the Vice-Chancellor, a nominee of the Central Government and the persons specified inthe corresponding entry in column 2 of the said Table:1 2Professor. (i) The Dean of the School.",23
SECTIONS,"(ii) The Head of the Department, if he is a Professor.",23
SECTIONS,"(iii) Three persons not in the service of the University,nominated by the Executive Council, out of a panel of namesrecommended by the Academic and Activity Council for theirspecial knowledge of, or interest in, the subject with which theProfessor will be concerned.Associate Professor/ (i) The head of the Department.Assistant Professor. (ii) One Professor nominated by the Vice -Chancellor.",23
SECTIONS,"(iii) Two persons not in the service of the University, nominatedby the Executive Council, out of a panel of names recommendedby the Academic and Activity Council for their specialknowledge of, or interest in, the subject with which theAssociate Professor or Assistant Professor will be conc erned.Registrar/ Finance Officer/Controller of Examination.(i) Two members of the Executive Council nominated by it.",23
SECTIONS,(ii) One person not in the service of the University nominatedby the Executive Council.Librarian. (i) One person not in the service of the University who hasspecial knowledge of the subject of the Library Science orLibrary Administration nominated by the Executive Council.,23
SECTIONS,"(ii) One person not in the service of the University nominatedby the Executive Council.24 1 2Principal of College orInstitution maintained by theUniversity. Three persons not in the service of the University of whomtwo shall be nominated by the Executive Council and one bythe Academic and Activity Council for their specialknowledge of, or interest in, a subject in which instruction isbeing provided by the College or Institution .Note 1: Where the appointment is being made for an inter-disciplinary project, the head of theproject shall be deemed to be the Head of the Department concerned.Note 2: The Professor to be nominated by the Vice-Chancellor shall be a Professor concernedwith the speciality for which the selection is being made and the Vice-Chancellor shall consult theHead of the Department and the Dean of the School before nominating the Professor.",24
SECTIONS,"(3) The Vice-Chancellor shall convene and preside at the meeting of the Selection Committee:Provided that the meeting of the Selection Committee shall be fixed after prior consultationwith, and subject to the convenience of the Central Government's nominee and the expertsnominated by the Executive Council:Provided further that the proceedings of the Selection Committee shall not be valid unless,—",24
SECTIONS,"(a) where the number of the Central Government's nominee and the persons nominated bythe Executive Council is four in all, at least three of them attend the meeting; and",24
SECTIONS,"(b) where the number of the Central Government's nominee and the persons nominated bythe Executive Council is three in all, at least two of them attend the meeting.",24
SECTIONS,(4) The procedure to be followed by the Selection Committee shall be laid down in theOrdinances.,24
SECTIONS,"(5) If the Executive Council is unable to accept the recommendations made by the SelectionCommittee, it shall record its reasons and submit the case to the Central Government for finalorders.",24
SECTIONS,"(6) (a) Appointments to temporary posts shall,—",24
SECTIONS,"(i) if the temporary vacancy is for duration longer than one academic session, be filled on theadvice of the Selection Committee in accordance with the procedure indicated in the foregoingclauses:Provided that if the Vice-Chancellor is satisfied that in the interests of work it is necessary tofill the vacancy, the appointment may be made on a purely temporary basis on the advice of alocal Selection Committee referred to in sub-clause ( ii) for a period not exceeding six months;",24
SECTIONS,"(ii) if the temporary vacancy is for a period less than a year, be made on the recommendationof a local Selection Committee consisting of the Dean of the School concerned, the Head of theDepartment and a nominee of the Vice-Chancellor:Provided that if the same person holds the offices of the Dean and the Head of theDepartment, the Selection Committee may contain two nominees of the Vice-Chancellor:Provided further that in the case of sudden casual vacancies of teaching posts caused bydeath or any other reason, the Dean may, in consultation with the Head of the Departmentconcerned, make a temporary appointment for a month and report to the Vice-Chancellor andthe Registrar about such appointment.",24
SECTIONS,"(b) No teacher appointed temporarily shall, if he is not recommended by a regular SelectionCommittee for appointment under the Statutes, be continued in service on such temporaryemployment, unless he is subsequently selected by a local Selection Committee or a regularSelection Committee, for a temporary or permanent appointment, as the case may be.",24
SECTIONS,"18. Special mode of appointment. —(1) Notwithstanding anything contained in Statute 17,the Executive Council may invite a person of high academic distinction and professionalattainments to accept a post of Professor or Associate Professor or any other equivalent academic25 post in the University on such terms and conditions as it deems fit and on the person agreeing to doso appoint him to the post:Provided that the Executive Council may also create supernumerary posts for a specified period forappointment of such persons:Provided further that the number of supernumerary posts so created should not exceed fiveper cent. of the total posts in the University.",25
SECTIONS,(2) The Executive Council may appoint a teacher or any other academic staff working in any otherUniversity or organistion for undertaking a joint project in accordance with the manner laid down in theOrdinances.,25
SECTIONS,19. Appointment for fixed tenure .—The Executive Council may appoint a person selected inaccordance with the procedure laid down in Statute 17 for a fixed tenure on such terms and conditionsas it deems fit.,25
SECTIONS,"20. Committees .—(1) An authority of the University may appoint as many standing or specialcommittees as it may deem fit, and may appoint to such committees persons who are not members ofsuch authority.",25
SECTIONS,(2) A committee appointed under clause ( 1) may deal with any subject delegated to it subject tosubsequent confirmation by the authority appointing it.,25
SECTIONS,"21. Terms and conditions of service and code of conduct of teachers, etc .—(1) All the teachersand other academic staff of the University shall, in the absence of any agreement to the contrary, begoverned by the terms and conditions of service and code of conduct as are specified in the Statutes,the Ordinances and the Regulations.",25
SECTIONS,(2) The emoluments of members of the academic staff shall be such as may be prescribed by theOrdinances.,25
SECTIONS,"(3) Every teacher and member of the academic staff of the University shall be appointed on awritten contract, the form of which shall be prescribed by the Ordinances.",25
SECTIONS,(4) A copy of every contract referred to in clause ( 3) shall be deposited with the Registrar.,25
SECTIONS,"22. Terms and conditions of service and code of conduct of other employees. —(1) All theemployees of the University, other than the teachers and other academic staff shall, in the absence ofany contract to the contrary, be governed by the terms and conditions of service and code of conductas are specified in the Statutes, the Ordinances and the Regulations.",25
SECTIONS,"(2) The manner of appointment and emoluments of employees, other than the teachers and otheracademic staff, shall be such as may be prescribed by the Ordinances.",25
SECTIONS,"23. Seniority list. —(1) Whenever, in accordance with the Statutes, any person is to hold an officeor be a member of an authority of the University by rotation according to seniority, such seniorityshall be determined according to the length of continuous service of such person in his grade and inaccordance with such other principles as the Executive Council may, from time to time, prescribe.",25
SECTIONS,"(2) It shall be the duty of the Registrar to prepare and maintain in respect of each class of personsto whom the provisions of these Statutes apply, a complete and up-to-date seniority list in accordancewith the provisions of clause ( 1).",25
SECTIONS,"(3) If two or more persons have equal length of continuous service in a particular grade or therelative seniority of any person or persons is otherwise in doubt, the Registrar may, on his ownmotion and shall, at the request of any such person, submit the matter to the Executive Council whosedecision thereon shall be final.",25
SECTIONS,"24. Removal of employees of University. —(1) Where there is an allegation of misconduct against ateacher, a member of the academic staff or other employee of the University, the Vice-Chancellor, in thecase of the teacher or a member of the academic staff, and the authority competent to appoint (hereinafterreferred to as the appointing authority) in the case of other employee may, by order in26 writing, place such teacher, member of the academic staff or other employee, as the case may be,under suspension and shall forthwith report to the Executive Council the circumstances in which theorder was made:Provided that the Executive Council may, if it is of the opinion, that the circumstances of the casedo not warrant the suspension of the teacher or a member of the academic staff, revoke such order.",26
SECTIONS,"(2) Notwithstanding anything contained in the terms of the contract of appointment or of any otherterms and condition of service of the employees, the Executive Council in respect of teachers andother academic staff, and the appointing authority in respect of other employees, shall have the powerto remove a teacher or a member of the academic staff or other employee, as the case may be, ongrounds of misconduct.",26
SECTIONS,"(3) Save as aforesaid, the Executive Council, or as the case may be, the appointing authority, shallnot be entitled to remove any teacher, member of the academic staff or other employee except for agood cause and after giving three months' notice or on payment of three months' salary in lieu thereof.",26
SECTIONS,"(4) No teacher, member of the academic staff or other employee shall be removed under clause ( 2)or clause ( 3) unless he has been given a reasonable opportunity of showing cause against the actionproposed to be taken in regard to him.",26
SECTIONS,"(5) The removal of a teacher, member of the academic staff or other employee shall take effectfrom the date on which the order of removal is made:Provided that where the teacher, member of the academic staff or other employee is undersuspension at the time of his removal, such removal shall take effect from the date on which he wasplaced under suspension.",26
SECTIONS,"(6) Notwithstanding anything contained in the foregoing provisions of the Statute, a teacher,member of the academic staff or other employee may resign,—",26
SECTIONS,"(a) if he is a permanent employee, only after giving three months' notice in writing to theExecutive Council or the appointing authority, as the case may be, or by paying three months'salary in lieu thereof;",26
SECTIONS,"(b) if he is not a permanent employee, only after giving one month's notice in writing to theExecutive Council or, as the case may be, the appointing authority or by paying one month's salaryin lieu thereof:Provided that such resignation shall take effect only on the date on which the resignation is accepted bythe Executive Council or the appointing authority, as the case may be.",26
SECTIONS,"25. Honorary degrees .—(1) The Executive Council may, on the recommendation of theAcademic and Activity Council and by a resolution passed by a majority of not less than two-thirds ofthe members present and voting, make proposals to the Central Government for the conferment ofhonorary degrees:Provided that in case of emergency, the Executive Council may, on its own motion, make suchproposals.",26
SECTIONS,"(2) The Executive Council may, by a resolution passed by a majority of not less than two-thirds ofthe members present and voting, withdraw, with the previous sanction of the Central Government, anyhonorary degree conferred by the University.",26
SECTIONS,"26. Withdrawal of degrees, etc .—The Executive Council may, by a resolution passed by amajority of not less than two-thirds of the members present and voting, withdraw a degree oracademic distinction conferred on, or any certificate or diploma granted to, any person by theUniversity for good and sufficient cause:Provided that no such resolution shall be passed until a notice in writing has been given to thatperson calling upon him to show cause within such time as may be specified in the notice as to whysuch a resolution should not be passed and until his objections, if any, and any evidence he mayproduce in support of them, have been considered by the Executive Council.27 27. Maintenance of discipline amongst students of University. —(1) All powers relating to themaintenance of discipline and disciplinary action in relation to the students of the University shall vestin Vice-Chancellor.",27
SECTIONS,"(2) There shall be Proctor of the University to assist the Vice-Chancellor in the exercise of thepowers referred to in clause ( 1), who shall be appointed by the Executive Council from amongst theProfessors and Associate Professors in the manner prescribed by the Ordinances.",27
SECTIONS,"(3) The Vice-Chancellor may delegate all or any of the powers referred to in clause ( 1), as hedeems proper, to the Proctor and to such other officers as he may specify in this behalf.",27
SECTIONS,"(4) Without prejudice to the generality of his powers relating to the maintenance of discipline andtaking such action, as may seem to him appropriate for the maintenance of discipline, the Vice-Chancellor may, in exercise of such powers, by order, direct that any student or students be expelled orrusticated, for a specified period, or be not admitted to a course or courses of study in a College,Institution or Regional Centre or a Department or a School of the University for a stated period, or bepunished with fine for an amount to be specified in the order, or be debarred from taking an examinationor examinations conducted by the University, College, Institution or Regional Centre or Department or aSchool for one or more years, or that the results of the student or students concerned in the examinationor examinations in which he or they have appeared be withheld or cancelled.",27
SECTIONS,"(5) The Principals of Colleges, Institutions, Deans of Schools of Studies and Heads of teachingDepartments in the University shall have the authority to exercise all such disciplinary powers overthe students in their respective Colleges, Institutions, Schools and teaching Departments in theUniversity, as may be necessary for the proper conduct of such Colleges, Institution, Schools andteaching Departments.",27
SECTIONS,"(6) Without prejudice to the powers of the Vice-Chancellor and the Principals and other personsspecified in clause ( 5), detailed rules of discipline and proper conduct shall be made by the Universityand the Principals of Colleges, Institutions, Deans of Schools of Studies and Heads of teachingDepartments in the University may also make such supplementary rules as they deem necessary forthe purposes stated therein.",27
SECTIONS,"(7) At the time of admission, every student shall be required to sign a declaration to the effect thathe submits himself to the disciplinary jurisdiction of the Vice-Chancellor and other authorities of theUniversity.",27
SECTIONS,28. Convocations. —Convocations of the University for the conferring of degrees or for otherpurposes shall be held in such manner as may be prescribed by the Ordinances.,27
SECTIONS,"29. Acting Chairman of meetings. —Where no provision is made for Chairman to preside over ameeting of any authority of the University or any Committee of such authority or when the Chairmanso provided for is absent, the members present shall elect one from among themselves to preside atsuch meeting.",27
SECTIONS,"30. Resignation. —Any member, other than an ex officio member of the Court, the ExecutiveCouncil, the Academic and Activity Council or any other authority of the University or anyCommittee of such authority may resign by letter addressed to the Registrar and the resignation shalltake effect as soon as such letter is received by the Registrar.",27
SECTIONS,"31. Disqualification .—(1) A person shall be disqualified for being chosen as, and for being, a member ofany of the authorities, or for being appointed as, and for being, an officer, of the University if—",27
SECTIONS,(i) he is of unsound mind;,27
SECTIONS,(ii) he is an undischarged insolvent; or,27
SECTIONS,(iii) he has been convicted by a court of law of an offence involving moral turpitude andsentenced in respect thereof to imprisonment for not less than six months.,27
SECTIONS,"(2) If any question arises as to whether a person is or had been subjected to any of thedisqualifications mentioned in sub-clause ( i), the question shall be referred to the Central Government28 and its decision shall be final and no suit or other proceeding shall lie in any civil court against suchdecision.",28
SECTIONS,"32. Residence conditions for membership and office.— Notwithstanding anything contained inthe Statutes, a person who is not ordinarily resident in India shall not be eligible to be an officer of theUniversity or a member of any authority of the University.",28
SECTIONS,"33. Membership of authorities of virtue of membership of other bodies .—Notwithstandinganything contained in the Statutes, a person who holds any post in the University or is a member ofany authority or body of the University in his capacity as a member of a particular authority or bodyor as the holder of a particular appointment shall hold such office or membership only for so long ashe continues to be a member of that particular authority or body or the holder of that particularappointment, as the case may be.",28
SECTIONS,34. Alumni Association.—  (1) There shall be an Alumni Association for the University.,28
SECTIONS,(2) The subscription for membership of the Alumni Association shall be prescribed by theOrdinances.,28
SECTIONS,(3) No member of the Alumni Association shall be entitled to vote or stand for election unless hehas been a member of the Association for at least one year prior to the date of election and is a degreeholder of the University of at least five years standing:Provided that the condition relating to the completion of one year's membership shall not apply inthe case of the first election.,28
SECTIONS,"35. Students Council .—(1) There shall be constituted in the University, a Students' Council forevery academic year, consisting of,—",28
SECTIONS,(i) the Dean of Students' Welfare who shall be the Chairman of the Students' Council;,28
SECTIONS,"(ii) twenty students to be nominated by the Academic and Activity Council on the basis ofmerit in studies, sports and extra-curricular activities; and",28
SECTIONS,"(iii) twenty students to be elected by the students as their representatives:Provided that any student of the University shall have the right to bring up any matter concerningthe University before the Students' Council, if so permitted by the Chairman, and he shall have theright to participate in the discussions at any meeting when the matter is taken up for consideration.",28
SECTIONS,"(2) The functions of the Students' Council shall be to make suggestions to the appropriateauthorities of the University in regard to the programmes of studies, students' welfare and othermatters of importance, in regard to the working of the University in general and such suggestions shallbe made on the basis of consensus of opinion.",28
SECTIONS,(3) The Students' Council shall meet at least twice in every academic year and the first meeting ofthe Council be held in the beginning of the academic session.,28
SECTIONS,36. Ordinance how to be made .—(1) The first Ordinances made under sub-section ( 2) of section26 may be amended or repealed at any time by the Executive Council in the manner specified in thefollowing clauses.,28
SECTIONS,(2) No Ordinances in respect of the matters enumerated in sub-section ( 1) of section 26 of this Actshall be made by the Executive Council unless a draft of such Ordinances has been proposed by theAcademic and Activity Council.,28
SECTIONS,"(3) The Executive Council shall not have power to amend any draft of any Ordinances proposed by theAcademic and Activity Council under clause ( 2), but may reject the proposal or return the draft to theAcademic and Activity Council for re-consideration, either in whole or in part, together with anyamendment which the Executive Council may suggest.",28
SECTIONS,"(4) Where the Executive Council has rejected or returned the draft of an Ordinances proposed bythe Academic and Activity Council, the Academic and Activity Council may consider the questionafresh and in case the original draft is reaffirmed by a majority of not less than two-thirds of themembers present and voting and more than half of the total number of members of the Academic and29 Activity Council, the draft may be sent back to the Executive Council which shall either adopt it orrefer it to the Central Government whose decision shall be final.",29
SECTIONS,(5) Every Ordinance made by the Executive Council shall come into effect immediately.,29
SECTIONS,(6) Every Ordinance made by the Executive Council shall be submitted to the Central Governmentwithin two weeks from the date of its adoption.,29
SECTIONS,(7) The Central Government shall have the power to direct the University to suspend the operationof any Ordinance.,29
SECTIONS,"(8) The Central Government shall inform the Executive Council about its objection to theOrdinances referred to in clause ( 7) and may, after receiving the comments of the University, eitherwithdraw the order suspending the Ordinances or disallow the Ordinances, and its decision shall befinal.",29
SECTIONS,"37. Regulations .—(1) The authorities of the University may make Regulations consistent with thisAct, the Statutes and the Ordinances for the following matters, namely:—",29
SECTIONS,(i) laying down the procedure to be observed at their meeting and the number of membersrequired to form a quorum;,29
SECTIONS,"(ii) providing for all matters which are required by this Act, the Statutes or the Ordinances, tobe prescribed by Regulations; and",29
SECTIONS,"(iii) providing for all other matters solely concerning such authorities or committees appointedby them and not provided for by this Act, the Statutes or the Ordinances.",29
SECTIONS,(2) Every authority of the University shall make Regulations providing for the giving of notice to themembers of such authority of the dates of meeting and of the business to be considered at meetings andfor the keeping of a record of the proceedings of meetings.,29
SECTIONS,(3) The Executive Council may direct the amendment in such manner as it may specify of anyRegulation made under the Statutes or the annulment of any such Regulation.,29
SECTIONS,"38. Delegation of powers .—Subject to the provisions of this Act and the Statutes, any officer orauthority of the University may delegate his or its powers to any other officer or authority or personunder his or its respective control and subject to the condition that overall responsibility for theexercise of the powers so delegated shall continue to vest in the officer or authority delegating suchpowers.",29
