,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Title,Paragraph Text,Page No
157,157,157,157,PRELIMINARY,"declaration made under section59 on or before the date notified under sub-section ( 1)), the declaration filed by him shall be deemed never to have been made under this Chapter.",27
158,158,158,158,PRELIMINARY,"64. Undisclosed foreign asset declared not to be included in total income. —The amount of undisclosed investment in an asset located outside India declared in accordance with section 59 shall not be included in the total income of the declarant for any assessment year under the Income-tax Act, if the declarant makes the payment of tax referred to in section 60 and the penalty referred to in section 61 by the date notified under sub-section ( 1)) of section 63.",27
159,159,159,159,PRELIMINARY,"65. Undisclosed foreign asset declared not to affect finality of completed assessments. —Thedeclarant shall not be entitled, in respect of undisclosed asset located outside India declared or any amount of tax paid thereon, to reopen any assessment or reassessment made under the Income-tax Act or the Wealth-tax Act, 1957 (27 of 1957) or claim any set off or relief in any appeal, reference or other proceeding in relation to any such assessment or reassessment.",27
160,160,160,160,PRELIMINARY,66. Tax in respect of voluntarily disclosed asset not refundable. —Any amount of tax paid under section 60 or penalty paid under section 61 in pursuance of adeclaration made under section 59 shall not be refundable.,27
161,161,161,161,PRELIMINARY,"67. Declaration not admissible in evidence against declarant. —Notwithstanding anything contained in any other law for the time being in force, nothing contained in any declaration made under section 59 shall be admissible in evidence against the declarant for the purpose of any proceeding relating to imposition of penalty, other than the penalty leviable under section 61, or for the purposes of prosecution under the Income-tax Act or the Wealth-tax Act, 1957 (27 of 1957) or the Foreign Exchange Management Act,1999 (42 of 1999) or the Companies Act, 2013 (18 of 2013) or the Customs Act, 1962(52 of 1962) .",27
162,162,162,162,PRELIMINARY,"68. Declaration by misrepresentation of facts to be void. —Notwithstanding anything contained in this Chapter, where adeclaration has been made by misrepresentation or suppression of facts, such declaration shall be void and shall be deemed never to have been made under this Chapter.",27
163,163,163,163,PRELIMINARY,"69. Exemption from wealth-tax in respect of assets specified in declaration. —(1)) Where the undisclosed asset located outside India is represented by cash(including bank deposits), bullion or any other assets specified in the declaration made under section 59—(a)) in respect of which the declarant has failed to furnish areturn under section14 of theWealth-tax Act, 1957 (27 of 1957) for the assessment year commencing on or before the1st day ofApril, 2015; or28 (b)) which have not been shown in the return of net wealth furnished by him for the",27
164,164,164,164,PRELIMINARY,"said assessment year or years; or(c)) which have been understated in value in the return of net wealth furnished by him for the said assessment year or years, then, notwithstanding anything contained in the Wealth-tax Act, 1957(27 of 1957) or any rules made thereunder,—(I)) wealth-tax shall not be payable by the declarant in respect of the assets referred to in clause ( a)) or clause ( b)) and such assets shall not be included in his net wealth for the said assessment year or years;(II) the amount by which the value of the assets referred to in",27
165,165,165,165,PRELIMINARY,"clause ( c)) has been understated in the return of net wealth for the said assessment year or years, to the extent such amount does not exceed the voluntarily disclosed income utilised for acquiring such assets, shall not be taken into account in computing the net wealth of the declarant for the said assessment year or years.Explanation. —Where adeclaration under section 59 is made by afirm, the assets referred to in clause ( I)) or, as the case may be, the amount referred to in clause ( II) shall not be taken into account in computing the net",27
166,166,166,166,PRELIMINARY,"wealth of any partner of the firm or, as the case may be, in determining the value of the interest of any partner in the firm.(2)) The provisions of sub-section ( 1)) shall not apply unless the conditions specified insub-sections ( 1)) and ( 2)) of section 63 are fulfilled by the declarant.",27
167,167,167,167,PRELIMINARY,"70. Applicability of certain provisions of Income-tax Act and of Chapter Vof Wealth-tax Act. —The provisions of Chapter XVof the Income-tax Act relating to liability in special cases and of section189 of that Act or of Chapter Vof the Wealth-tax Act, 1957 (27 of 1957)relating to liability to assessment in special cases shall, so far as may be, apply in relation to proceeding sunder this Chapter as they apply in relation to proceedings under the Income-tax Act or, as the case may be, the Wealth-tax Act.",28
168,168,168,168,PRELIMINARY,"71. Chapter not to apply to certain persons. —The provisions of this Chapter shall not apply—(a)) to any person in respect of whom an order of detention has been made under the Conservation of Foreign Exchange and Prevention of Smuggling Activities Act, 1974 (52 of 1974):Provided that—(i)) such order of detention, being an order to which the provisions of section 9or section 12Aof the said Act do not apply, has not been revoked on the report of the Advisory Board under section 8of the said Act or before the receipt of the report of the Advisory",28
169,169,169,169,PRELIMINARY,"Board; or(ii) such order of detention, being an order to which the provisions of section 9of the said Actapply, has not been revoked before the expiry of the time for, or on the basis of, the review undersub-section ( 3)) of section 9,, or on the report of the Advisory Board under section 8,, read withsub-section ( 2)) of section 9,, of the said Act; or(iii) such order of detention, being an order to which the provisions of section 12A of the said Act apply, has not been revoked before the expiry of the time for, or on the basis of, the",28
170,170,170,170,PRELIMINARY,"first review under sub-section ( 3)) of that section, or on the basis of the report of the Advisory Board under section 8,, read with sub-section ( 6)) of section 12A, of the said Act; or(iv) such order of detention has not been set aside by acourt of competent jurisdiction;(b)) in relation to prosecution for any of fence punishable under Chapter IXor Chapter XVII of the India nPenal Code (45 of 1860), the Narcotic Drugs and Psychotropic Substances Act, 1985(61 of 1985), the Unlawful Activities (Prevention) Act, 1967 (37 of 1967), the Prevention",28
171,171,171,171,PRELIMINARY,"of Corruption Act, 1988 (49 of 1988);29 (c)) to any person notified under section 3of the Special Court (Trial of Of fences Relating to Transactions in Securities) Act, 1992 (27 of 1992).(d)) in relation to any undisclosed asset located outside India which has been acquired from income chargeable to tax under the Income-tax Act for any previous year relevant to an assessment year prior to the assessment year beginning on the 1st day of April, 2016—(i)) where anotice under section 142 or sub-section ( 2)) of section 143 or section 148 or section 153A",28
172,172,172,172,PRELIMINARY,or section 153C of the Income-tax Act has been issued in respect of such assessment year and the proceeding is pending before the Assessing Officer; or(ii) where asearch has been conducted under section 132 or requisition has been made under section 132A or asurvey has been carried out under section 133A of the Income-tax Act in aprevious year and anotice under sub-section( 2)) of section 143 for the assessment year relevant to such previous year or anotice under section 153A or under section 153C of the said Act for an assessment year,28
173,173,173,173,PRELIMINARY,relevant to any previous year prior to such previous year has not been issued and the time for issuance of such notice has not expired; or(iii) where any information has been received by the competent authority under an agreement entered into by the Central Government under section 90 or section 90A of the Income-tax Act in respect of such undisclosed asset.Explanation.— For the purpose of this sub-clause asset shall include abank account whether having any balance or not.,28
174,174,174,174,PRELIMINARY,"72. Removal of doubts. —For the removal of doubts, it is hereby declared that—(a)) save as otherwise expressly provided in the Explanation to sub-section ( 1))of section 69,nothing contained in this Chapter shall be construed as conferring any benefit, concession or immunity on any person other than the person making the declaration under this Chapter;(b)) where any declaration has been made under section 59 but no tax and penalty has been paid within the time specified under section 60 and section 61, the value of such asset shall be chargeable to",29
175,175,175,175,PRELIMINARY,"tax under this Act in the previous year in which such declaration is made;(c)) where any asset has been acquired or made prior to commencement of this Act, and no declaration in respect of such asset is made under this Chapter, such asset shall be deemed to have been acquired or made in the year in which anotice under section 10 is issued by the Assessing Officer and the provisions of this Act shall apply accordingly.CHAPTER VIIGENERAL PROVISIONS",29
176,176,176,176,PRELIMINARY,"73. Agreement with foreign countries or specified territories. —(1)) The Central Government may enter into an agreement with the Government of any other country—(a)) for exchange of information for the prevention of evasion or avoidance of tax on undisclosed foreign income chargeable under this Act or under the corresponding law in force in that country, or investigation of cases of such evasion or avoidance;(b)) for recovery of tax under this Act and under the corresponding law in force in that country.(2)) The Central Government may enter into an",29
177,177,177,177,PRELIMINARY,"agreement with the Government of any specified territory outside India for the purposes specified in sub-section ( 1)).30 (3)) The Central Government may, by notification, make such provisions as may be necessary for implementing the agreements referred to in sub-sections ( 1)) and ( 2)).(4)) Any specified association in India may enter into an agreement with any specified association in the specified territory outside India for the purposes of sub-section ( 1)) and the Central Government may by notification make such provisions as may be necessary for",29
178,178,178,178,PRELIMINARY,"adopting and implementing suchagreement.(5)) Any term used but not defined in this Act or in the agreement referred to in sub-sections ( 1)), (2)) orsub-section ( 4)) shall, unless the context otherwise requires, and is not inconsistent with the provisions of this Act or the agreement, have the meaning assigned to it in the notification issued by the Central Government and such meaning shall be deemed to have effect from the date on which the said agreement came into force.",29
179,179,179,179,PRELIMINARY,"74. Service of notice generally. —(1)) The service of any notice, summons, requisition, order or any other communication under this Act (herein referred to in this section as “communication”) may be made by delivering or transmitting acopy thereof, to the person named therein,—(a)) by post or by such courier service as may be approved by the Board;(b)) in such manner as provided under the Code of Civil Procedure, 1908 (5of 1908) for the purposes of service of summons;(c)) in the form of any electronic record as provided in Chapter IVof the",30
180,180,180,180,PRELIMINARY,"Information TechnologyAct, 2000 (21 of 2000); or(d)) by any other means of transmission of documents, including fax message or electronic mailmessage, as may be prescribed.(2)) The Board may make rules providing for the addresses including the address for electronic mail or electronic mail message to which the communication referred to in sub-section ( 1)) may be delivered or transmitted to the person named therein.(3)) In this section, the expressions “electronic mail” and “electronic mail message” shall have the same meanings as assigned to them in the Explanation to section 66A of the Information TechnologyAct, 2000 (21 of 2000).",30
181,181,181,181,PRELIMINARY,"75. Authentication of notices and other documents. —(1)) Anotice or any other document required to be issued, served or given for the purposes of this Act by any tax authority shall be authenticated by that authority.(2)) Every notice or other document to be issued, served or given for the purposes of this Act by any tax authority shall be deemed to be authenticated, if the name and office of adesignated tax authority isprinted, stamped or otherwise written thereon.(3)) In this section, adesignated tax authority shall mean any tax authority authorized by the Board toissue, serve or give such notice or other document after authentication in the manner as provided insub-section ( 2)).",30
182,182,182,182,PRELIMINARY,"76. Notice deemed to be valid in certain circumstances. —(1)) Anotice which is required to be served upon aperson for the purposes of assessment under this Act shall be deemed to have been duly served upon him in accordance with the provisions of this Act, if the person has appeared in any proceeding or co-operated in any inquiry relating to an assessment.(2)) The person, referred to in sub-section ( 1)), shall be precluded from taking any objection in any proceeding or inquiry under this Act that the notice was—31 (a)) not served upon him;(b)) not",30
183,183,183,183,PRELIMINARY,"served upon him in time; or(c)) served upon him in an improper manner.(3)) The provisions of this section shall not apply, if the person has raised the objection before the completion of the assessment.",30
184,184,184,184,PRELIMINARY,"77. Appearance by approved valuer in certain matters. —(1)) Any asses see who is entitled or required to attend before any tax authority or the Appellate Tribunal, in connection with any matter relating to the valuation of any asset, may attend through avaluer approved by the Principal Commissioner or the Commissioner in accordance with such rules as may be prescribed.(2)) The provisions of sub-section ( 1)) shall not apply in acase where the asses see is required to attend personally for examination on oath or affirmation under section 8..",31
185,185,185,185,PRELIMINARY,"78. Appearance by authorised representative. —(1)) Any asses see who is entitled or required to attend before any tax authority or the Appellate Tribunal, in connection with any proceeding under thisAct, may attend through an authorised representative.(2)) The provisions of sub-section ( 1)) shall not apply in acase where the asses see is required to attend personally for examination on oath or affirmation under section 8..(3)) In this section, “authorised representative” means aperson authorised by the asses see in writing to appear on his behalf,",31
186,186,186,186,PRELIMINARY,"being—(a)) aperson related to the asses see in any manner, or aperson regularly employed by theassessee;(b)) any officer of ascheduled bank with which the asses see maintains acurrent account or has other regular dealings;(c)) any legal practitioner who is entitled to practice in any civil court in India;(d)) an accountant;(e)) any person who has passed any accountancy examination recognised in this behalf by theBoard; or(f)) any person who has acquired such educational qualifications as may be prescribed.(4)) The following persons shall not be",31
187,187,187,187,PRELIMINARY,"qualified to represent an asses see under sub-section ( 1)),namely:—(a)) aperson who has been dismissed or removed from Government service;(b)) alegal practitioner, or an accountant, who is found guilty of misconduct in his professional capacity by any authority entitled to institute disciplinary proceedings against him;(c)) aperson, not being alegal practitioner or an accountant, who is found guilty of misconduct in any tax proceedings by such authority as may be prescribed.(5)) The Principal Chief Commissioner or the Chief Commissioner may, by",31
188,188,188,188,PRELIMINARY,"an order in writing,specify the period up to which the disqualification under sub-section ( 4)) shall continue, having regard to the nature of misconduct and such disqualification shall not exceed—(i)) in case of clauses ( a)) and ( c)) of sub-section ( 4)), aperiod of ten years;32 (ii) in case of clause ( b)) of sub-section ( 4)), the period for which the legal practitioner or an accountant is not entitled to practice.(6)) Aperson shall not be allowed to appear as an authorised representative, if he has committed any fraud or misrepresented the facts",31
189,189,189,189,PRELIMINARY,"which resulted in loss to the revenue and that person has been declared as such by an order of the Principal Chief Commissioner or the Chief Commissioner.Explanation .—In this section, “accountant” means achartered accountant as defined in clause ( b)) ofsub-section ( 1)) of section 2of the Chartered Accountants Act, 1949 (38 of 1949) who holds avalid certificate of practice under sub-section ( 1)) of section 6of that Act.",31
190,190,190,190,PRELIMINARY,"79. Rounding off of income, value of asset and tax. —(1)) The amount of undisclosed foreign income and asset computed in accordance with this Act shall be rounded off to the nearest multiple of one hundred rupees.(2)) Any amount payable or receivable by the asses see under this Act shall be rounded off to the nearest multiple of ten rupees.(3)) The method of rounding off under sub-section ( 1)) or sub-section ( 2)), shall be such as may beprescribed.",32
191,191,191,191,PRELIMINARY,80. Cognizance of offences. —No court inferior to that of ametropolitan magistrate or amagistrate of the First Class shall try any of fence under this Act.,32
192,192,192,192,PRELIMINARY,"81. Assessment not to be invalid on certain grounds. —No assessment, notice, summons or otherproceedings, made or issued or taken or purported to have been made or issued or taken in pursuance of any of the provisions of this Act shall be invalid or shall be deemed to be invalid merely by reason of anymistake, defector omission in such assessment, notice, summons or other proceeding if such assessment,notice, summons or other proceeding is in substance and effect in conformity with or according to the intent and purpose of this Act.",32
193,193,193,193,PRELIMINARY,"82. Bar of suits in civil courts. —(1)) No suit shall be brought in any civil court to set aside or modify any proceeding taken or order made under this Act.(2)) No prosecution, suit or other proceeding shall lie against the Government or any officer of theGovernment, for anything in good faith done or intended to be done, under this Act.",32
194,194,194,194,PRELIMINARY,"83. Income-tax papers to be available for purposes of this Act. —Notwithstanding anything contained in the Income-tax Act, all information contained in any statement or return made or furnished under the provisions of that Act or obtained or collected for the purposes of the said Act may be used for the purposes of this Act.",32
195,195,195,195,PRELIMINARY,"84. Application of provisions of Income-tax Act .—The provisions of clauses ( c)) and ( d)) ofsub-section ( 1)) of section 90, clauses ( c)) and ( d)) of sub-section ( 1)) of section 90A, sections 119, 133, 134,135, 138, Chapter XVand sections 237, 240, 245, 280, 280A, 280B, 280D, 281, 281B and 284 of theIncome-tax Act shall apply with necessary modifications as if the said provisions refer to undisclosed foreign income and asset instead of to income-tax.",32
196,196,196,196,PRELIMINARY,"85. Power to make rules. —(1)) The Board may, subject to the approval of the Central Government,by notification in the Official Gazette, make rules for carrying out the provisions of this Act.(2)) In particular, and without prejudice to the generality of the foregoing power, such rules may provide for all or any of the following matters, namely:—(a)) the manner of determination of the value of an undisclosed foreign as set referred to insub-section ( 2)) of section 3;;33 (b)) the tax authority to be prescribed for any of the purposes of this Act;(c))",32
197,197,197,197,PRELIMINARY,"the form and manner of service of anotice of demand under section 13;(d)) the form in which any appeal, revision or cross-objection may be filed under this Act, the manner in which they may be verified and the fee payable in respect thereof;(e)) the form in which the Tax Recovery Officer may draw up the statement of tax arrears undersub-section ( 1)) of section 31;(f)) the manner in which the sum is to be paid to the credit of Central Government undersub-section ( 2)) or sub-section ( 5)) of section 32;(g)) the manner in which the Tax Recovery",32
198,198,198,198,PRELIMINARY,"Officer shall send acertificate referred to insub-section ( 2)) of section 33;(h)) the form in which adeclaration referred to in sub-section ( 1)) of section 62 is to be made and the manner in which it is to be verified;(i)) the means of transmission of documents under clause ( d)) of sub-section ( 1))of section 74;(j)) the procedure for approval of avaluer by the Principal Commissioner or the Commissioner under section 77;(k)) the educational qualifications required, to be an authorised representative under clause ( f)) ofsub-section ( 3)) of section",32
199,199,199,199,PRELIMINARY,"78;(l)) the tax authority under clause ( c)) of sub-section ( 4)) of section 78;(m)) the method of rounding off of the amount referred to in sub-section ( 1)) or sub-section ( 2)) of section 79;(n)) any other matter which by this Act is to be, or may be, prescribed.(3)) The power to make rules conferred by this section shall include the power to give retrospective effect to the rules or any of them from adate not earlier than the date of commencement of this Act and no retrospective effect shall be given to any rule so as to prejudicially affect the",32
200,200,200,200,PRELIMINARY,"interest of assessees.(4)) The Central Government shall cause every rule made under this Act to be laid as soon as may be after it is made before each House of Parliament while it is in session for atotal period of thirty days which may be comprised in one session or in two or more successive sessions and if, before the expiry of the session immediately following the session or the successive sessions aforesaid, both Houses agree in making any modification in the rule or both Houses agree that the rule should not be made, the rule shall thereafter",32
201,201,201,201,PRELIMINARY,"have effect only in such modified form or be of no effect, as the case may be; so, however, that any such modification or annulment shall be without prejudice to the validity of anything previously done under that rule.",32
202,202,202,202,PRELIMINARY,"86. Power to remove difficulties. —(1)) If any difficulty arises in giving effect to the provisions of this Act, the Central Government may, by order, not inconsistent with the provisions of this Act, remove the difficulty:Provided that no such order shall be made after the expiry of aperiod of two years from the date on which the provisions of this Act come into force.(2)) Every order made under this section shall be laid before each House of Parliament.",33
203,203,203,203,PRELIMINARY,"87. Amendment of section 2of Act 54 of 1963. —In section 2of the Central Boards of RevenueAct, 1963, in sub-clause ( 1)) of clause ( c)),—34 (a)) in item ( vii), the word “and” occurring at the end shall be omitted; and(b)) after item ( ix) as so amended, the following item shall be inserted, namely:—“(x)) the Black Money (Undisclosed Foreign Income and Assets) and Imposition of TaxAct, 2015; and”",33
204,204,204,204,PRELIMINARY,"88. Amendment of Act of 15 of 2003. —In the Prevention of Money-laundering Act, 2002, in theSchedule, in Part C,, after entry (3)), relating to the of fences against property under Chapter XVII of theIndian Penal Code (45 of 1860), the following entry shall be inserted, namely:—“(4)) The of fence of wilful attempt to evade any tax, penalty or interest referred to in section 51 of the Black Money (Undisclosed Foreign Income and Assets) and Imposition of Tax Act, 2015.”.",34
